subjID,is_control,eval_index,eval_id,eval_n_start_ts,rule_text,category,evidence,input_rule_rating,eval_n_end_ts
user_1594628391589,False,2,2,1594628822158,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,6,1594628843038
user_1594628391589,False,3,4,1594628843038,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,97,1594628851133
user_1594628391589,False,4,6,1594628851133,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,5,1594628861901
user_1594628391589,False,5,3,1594628861901,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,13,1594628877653
user_1594628391589,False,6,8,1594628877653,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,82,1594628897166
user_1594628391589,False,7,1,1594628897166,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,2,1594628903576
user_1594628391589,False,8,5,1594628903576,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,8,1594628910896
user_1595948092888,True,1,5,1595948385770,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595948399966
user_1595948092888,True,2,3,1595948399966,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,3,1595948409031
user_1595948092888,True,3,7,1595948409031,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595948419326
user_1595948092888,True,4,6,1595948419326,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595948428968
user_1595948092888,True,5,4,1595948428969,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595948433089
user_1595948092888,True,6,2,1595948433090,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,81,1595948443986
user_1595948092888,True,7,1,1595948443987,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595948448710
user_1595948092888,True,8,8,1595948448711,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,14,1595948455568
user_1594251461069,True,1,1,1594251795163,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,6,1594251805105
user_1594251461069,True,2,5,1594251805105,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,7,1594251810235
user_1594251461069,True,3,3,1594251810235,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,33,1594251828059
user_1594251461069,True,4,8,1594251828059,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,66,1594251834688
user_1594251461069,True,5,7,1594251834688,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,24,1594251846425
user_1594251461069,True,6,2,1594251846425,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,11,1594251858512
user_1594251461069,True,7,6,1594251858513,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,75,1594251865976
user_1594251461069,True,8,4,1594251865977,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,27,1594251872547
user_1595921140320,True,1,1,1595921576182,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595921596944
user_1595921140320,True,2,4,1595921596944,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595921601206
user_1595921140320,True,3,8,1595921601206,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1595921610613
user_1595921140320,True,4,6,1595921610613,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,11,1595921628246
user_1595921140320,True,5,2,1595921628246,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,13,1595921650893
user_1595921140320,True,6,3,1595921650893,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,20,1595921664352
user_1595921140320,True,7,5,1595921664352,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595921671438
user_1595921140320,True,8,7,1595921671438,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,34,1595921683617
user_1595030536748,True,1,3,1595030870308,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,62,1595030899651
user_1595030536748,True,2,8,1595030899651,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1595030909203
user_1595030536748,True,3,4,1595030909204,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595030915046
user_1595030536748,True,4,1,1595030915046,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595030921969
user_1595030536748,True,5,7,1595030921970,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595030933713
user_1595030536748,True,6,2,1595030933713,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,60,1595030948236
user_1595030536748,True,7,6,1595030948237,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,14,1595030955862
user_1595030536748,True,8,5,1595030955862,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595030961302
user_1594184801669,True,1,3,1594185268831,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,51,1594185277389
user_1594184801669,True,2,2,1594185277390,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,71,1594185287522
user_1594184801669,True,3,8,1594185287522,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,60,1594185294513
user_1594184801669,True,4,4,1594185294513,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,24,1594185303016
user_1594184801669,True,5,7,1594185303016,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,77,1594185312457
user_1594184801669,True,6,6,1594185312457,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,16,1594185322168
user_1594184801669,True,7,5,1594185322168,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,6,1594185329196
user_1594184801669,True,8,1,1594185329196,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,23,1594185337203
user_1595255972101,False,1,3,1595256535458,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,22,1595256574504
user_1595255972101,False,2,6,1595256574504,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595256583326
user_1595255972101,False,3,8,1595256583326,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,70,1595256594249
user_1595255972101,False,4,2,1595256594250,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,34,1595256618237
user_1595255972101,False,5,4,1595256618238,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,75,1595256626306
user_1595255972101,False,6,5,1595256626307,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,3,1595256634276
user_1595255972101,False,7,1,1595256634276,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,3,1595256642874
user_1595255972101,False,8,7,1595256642875,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,5,1595256652530
user_1595450863452,False,1,2,1595451721060,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,71,1595451742834
user_1595450863452,False,2,6,1595451742834,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,58,1595451757099
user_1595450863452,False,3,7,1595451757099,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,54,1595451814330
user_1595450863452,False,4,8,1595451814330,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,38,1595451827275
user_1595450863452,False,5,1,1595451827276,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,43,1595451849986
user_1595450863452,False,6,5,1595451849986,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,25,1595451860323
user_1595450863452,False,7,3,1595451860324,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,59,1595451877890
user_1595450863452,False,8,4,1595451877890,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,66,1595451892914
user_1594622045360,False,1,7,1594622485023,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,31,1594622512358
user_1594622045360,False,2,8,1594622512359,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1594622519180
user_1594622045360,False,3,6,1594622519181,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,87,1594622537246
user_1594622045360,False,4,1,1594622537247,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594622546326
user_1594622045360,False,5,3,1594622546327,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1594622553963
user_1594622045360,False,6,4,1594622553963,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594622559322
user_1594622045360,False,7,2,1594622559322,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,1,1594622566894
user_1594622045360,False,8,5,1594622566894,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594622571555
user_1594176655041,True,1,8,1594177140860,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,34,1594177157493
user_1594176655041,True,2,4,1594177157493,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,78,1594177169407
user_1594176655041,True,3,6,1594177169408,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594177180445
user_1594176655041,True,4,3,1594177180446,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,31,1594177200931
user_1594176655041,True,5,2,1594177200931,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,77,1594177213632
user_1594176655041,True,6,5,1594177213632,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594177221194
user_1594176655041,True,7,1,1594177221195,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,18,1594177228531
user_1594176655041,True,8,7,1594177228531,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,30,1594177239749
user_1595293946502,True,1,8,1595294571270,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,32,1595294637046
user_1595293946502,True,2,5,1595294637046,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595294644614
user_1595293946502,True,3,6,1595294644614,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595294660061
user_1595293946502,True,4,4,1595294660062,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595294664787
user_1595293946502,True,5,7,1595294664787,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595294690180
user_1595293946502,True,6,2,1595294690180,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,1,1595294697879
user_1595293946502,True,7,1,1595294697879,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595294703262
user_1595293946502,True,8,3,1595294703262,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1595294716216
user_1595953667801,True,1,4,1595954008732,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,83,1595954026866
user_1595953667801,True,2,8,1595954026867,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,49,1595954036486
user_1595953667801,True,3,1,1595954036487,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,33,1595954043150
user_1595953667801,True,4,3,1595954043150,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,53,1595954053923
user_1595953667801,True,5,5,1595954053923,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,53,1595954055826
user_1595953667801,True,6,6,1595954055826,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,67,1595954058571
user_1595953667801,True,7,2,1595954058571,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,26,1595954060417
user_1595953667801,True,8,7,1595954060417,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,22,1595954062336
user_1595926248781,True,1,7,1595926485893,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,21,1595926507920
user_1595926248781,True,2,8,1595926507920,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,21,1595926513038
user_1595926248781,True,3,6,1595926513038,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595926523324
user_1595926248781,True,4,5,1595926523324,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595926530410
user_1595926248781,True,5,4,1595926530411,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595926534079
user_1595926248781,True,6,2,1595926534079,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,21,1595926575910
user_1595926248781,True,7,1,1595926575910,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,20,1595926581436
user_1595926248781,True,8,3,1595926581436,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,16,1595926595429
user_1595062975653,True,1,6,1595063925207,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,14,1595063942813
user_1595062975653,True,2,1,1595063942814,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,18,1595063951470
user_1595062975653,True,3,7,1595063951470,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,13,1595063963465
user_1595062975653,True,4,5,1595063963466,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595063970607
user_1595062975653,True,5,3,1595063970608,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,23,1595063987047
user_1595062975653,True,6,4,1595063987048,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595063994496
user_1595062975653,True,7,2,1595063994497,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,51,1595064016411
user_1595062975653,True,8,8,1595064016411,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,59,1595064034907
user_1595911955472,True,1,7,1595912265672,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,14,1595912282871
user_1595911955472,True,2,5,1595912282871,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595912289438
user_1595911955472,True,3,4,1595912289438,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,93,1595912295796
user_1595911955472,True,4,1,1595912295797,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,5,1595912301389
user_1595911955472,True,5,2,1595912301389,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,99,1595912309425
user_1595911955472,True,6,8,1595912309425,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,7,1595912316940
user_1595911955472,True,7,6,1595912316941,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,89,1595912324922
user_1595911955472,True,8,3,1595912324922,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,28,1595912333890
user_1594305098524,False,1,8,1594305735633,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,35,1594305758391
user_1594305098524,False,2,4,1594305758391,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,67,1594305764947
user_1594305098524,False,3,5,1594305764947,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,21,1594305772544
user_1594305098524,False,4,7,1594305772544,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,57,1594305800106
user_1594305098524,False,5,6,1594305800107,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,22,1594305812125
user_1594305098524,False,6,3,1594305812125,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,13,1594305823409
user_1594305098524,False,7,2,1594305823409,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,19,1594305837125
user_1594305098524,False,8,1,1594305837126,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,7,1594305851388
user_1594174167490,True,1,4,1594174499439,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594174511682
user_1594174167490,True,2,7,1594174511682,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,100,1594174519788
user_1594174167490,True,3,2,1594174519789,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,82,1594174535951
user_1594174167490,True,4,1,1594174535951,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594174540648
user_1594174167490,True,5,3,1594174540648,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,35,1594174546741
user_1594174167490,True,6,6,1594174546741,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,100,1594174553615
user_1594174167490,True,7,5,1594174553616,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594174560715
user_1594174167490,True,8,8,1594174560715,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,80,1594174569263
user_1595463826093,False,1,3,1595464284487,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,15,1595464308998
user_1595463826093,False,2,6,1595464308998,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,100,1595464318172
user_1595463826093,False,3,5,1595464318173,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595464325401
user_1595463826093,False,4,2,1595464325401,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1595464341013
user_1595463826093,False,5,1,1595464341014,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1595464357858
user_1595463826093,False,6,7,1595464357859,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,29,1595464376602
user_1595463826093,False,7,8,1595464376602,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,100,1595464390598
user_1595463826093,False,8,4,1595464390598,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595464407795
user_1594786145276,False,1,4,1594787114444,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,82,1594787143605
user_1594786145276,False,2,8,1594787143605,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,24,1594787179728
user_1594786145276,False,3,7,1594787179729,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,26,1594787235473
user_1594786145276,False,4,6,1594787235473,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,23,1594787270357
user_1594786145276,False,5,3,1594787270357,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,15,1594787303232
user_1594786145276,False,6,2,1594787303233,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,28,1594787322299
user_1594786145276,False,7,5,1594787322299,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,15,1594787332250
user_1594786145276,False,8,1,1594787332251,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,32,1594787358886
user_1594619121624,True,1,2,1594620075991,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,99,1594620098690
user_1594619121624,True,2,1,1594620098690,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,100,1594620103592
user_1594619121624,True,3,6,1594620103593,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,99,1594620110235
user_1594619121624,True,4,5,1594620110235,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,99,1594620115712
user_1594619121624,True,5,8,1594620115712,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,77,1594620126213
user_1594619121624,True,6,4,1594620126214,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,87,1594620132455
user_1594619121624,True,7,3,1594620132455,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,24,1594620149697
user_1594619121624,True,8,7,1594620149697,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,34,1594620157706
user_1594967585217,True,1,2,1594968404235,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,1,1594968420646
user_1594967585217,True,2,1,1594968420646,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594968433316
user_1594967585217,True,3,3,1594968433316,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1594968441113
user_1594967585217,True,4,8,1594968441114,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1594968447657
user_1594967585217,True,5,6,1594968447657,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594968458617
user_1594967585217,True,6,5,1594968458617,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594968466159
user_1594967585217,True,7,7,1594968466159,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594968473784
user_1594967585217,True,8,4,1594968473785,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,1,1594968484803
user_1595727950915,False,1,8,1595728283537,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,66,1595728295121
user_1595727950915,False,2,1,1595728295122,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,21,1595728302229
user_1595727950915,False,3,7,1595728302229,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,24,1595728311329
user_1595727950915,False,4,3,1595728311329,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,71,1595728318282
user_1595727950915,False,5,4,1595728318282,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,35,1595728322659
user_1595727950915,False,6,2,1595728322659,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,40,1595728332290
user_1595727950915,False,7,6,1595728332290,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,19,1595728340457
user_1595727950915,False,8,5,1595728340458,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,25,1595728346103
user_1595918283622,True,1,1,1595918823317,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,2,1595918846954
user_1595918283622,True,2,7,1595918846954,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,81,1595918858685
user_1595918283622,True,3,8,1595918858685,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,66,1595918869550
user_1595918283622,True,4,2,1595918869551,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,1,1595918878576
user_1595918283622,True,5,5,1595918878576,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,61,1595918886700
user_1595918283622,True,6,3,1595918886700,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,3,1595918898386
user_1595918283622,True,7,6,1595918898386,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,87,1595918906121
user_1595918283622,True,8,4,1595918906121,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,97,1595918915826
user_1594324263734,False,1,3,1594324465205,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,1,1594324490073
user_1594324263734,False,2,6,1594324490073,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594324499990
user_1594324263734,False,3,7,1594324499990,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594324508097
user_1594324263734,False,4,2,1594324508097,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594324521746
user_1594324263734,False,5,4,1594324521746,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594324529459
user_1594324263734,False,6,1,1594324529459,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594324536770
user_1594324263734,False,7,8,1594324536770,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,28,1594324546278
user_1594324263734,False,8,5,1594324546278,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594324550951
user_1594228812117,True,1,3,1594229273568,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,80,1594229287521
user_1594228812117,True,2,4,1594229287522,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,92,1594229296719
user_1594228812117,True,3,6,1594229296719,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,36,1594229306943
user_1594228812117,True,4,1,1594229306943,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,20,1594229316042
user_1594228812117,True,5,2,1594229316042,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,41,1594229326681
user_1594228812117,True,6,7,1594229326682,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,46,1594229339649
user_1594228812117,True,7,5,1594229339649,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,63,1594229349833
user_1594228812117,True,8,8,1594229349833,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,64,1594229355000
user_1595306786639,False,1,4,1595306989659,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595307001558
user_1595306786639,False,2,8,1595307001558,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,1,1595307007268
user_1595306786639,False,3,1,1595307007268,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,100,1595307018092
user_1595306786639,False,4,3,1595307018093,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,70,1595307028159
user_1595306786639,False,5,2,1595307028160,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,84,1595307041562
user_1595306786639,False,6,7,1595307041562,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,71,1595307049381
user_1595306786639,False,7,6,1595307049382,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,93,1595307058616
user_1595306786639,False,8,5,1595307058616,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,17,1595307065443
