Subject,Condition,Trial index,Code block,Trial catches fish,Subject response,FINAL - total mechanisms,FINAL - total shape references,FINAL - abstract shape references,FINAL - concrete shape references,FINAL - total color references,FINAL - abstract color references,FINAL - concrete color references,FINAL - total purple dot references,FINAL - abstract purple dot references,FINAL - concrete purple dot references
user_1595627335626,Explain,5,1,1,The bottom shape is pointy.,0,1,1,0,0,0,0,0,0,0
user_1595627335626,Explain,6,1,0,Did not catch fish because bottom shape is not pointy and no purple dot inside shape.,0,1,1,0,0,0,0,1,0,1
user_1595627335626,Explain,7,1,1,Has a purple dot.,0,0,0,0,0,0,0,1,0,1
user_1595627335626,Explain,8,1,0,Not sure.,0,0,0,0,0,0,0,0,0,0
user_1595730059834,Describe,1,1,1,"Upside down,red ice cream cone, with a separate yellow cone underneath it. The red cone has a purple dot near the left hand-side of the tip.",0,2,0,2,2,0,2,1,0,1
user_1595730059834,Describe,2,1,0,"Large green circle in the middle, with a blue, water droplet shaped figure underneath it.",0,2,0,2,2,0,2,0,0,0
user_1595730059834,Describe,3,1,0,"Small, equidistant, yellow diamond. Underneath the Middle point, there is a smaller green circle, with a red dot on the lower right hand side.",0,2,0,2,2,0,2,1,0,1
user_1595730059834,Describe,4,1,1,"Long, blue oval, with a yellow diamond, 4 sided, star-like shape. Inside the yellow figure there is a red dot in between the top in the right-most points.",0,2,0,2,2,0,2,1,0,1
user_1595730059834,Describe,5,1,1,"Large red circle, with a purple dot located in the center but a bit closer to the lower right hand side. Directly beneath the red circle, there is an equidistant, small, green diamond shape. Inside the green figure, there is another smaller purple dot placed slightly to the right of the center of the diamond.",0,2,0,2,2,0,2,2,0,2
user_1595730059834,Describe,6,1,0,"A large, blue, 4 sided, star-like shaped, without the curved sides. Directly beneath the bottom middle point, there is a small red circle.",0,2,0,2,2,0,2,0,0,0
user_1595730059834,Describe,7,1,1,"A large, yellow, equidistant diamond. Inside the yellow figure there is a small purple circle against the upper right hand side edge. Beneath the lowest point of the diamond, there is similar, smaller equidistant, blue diamond.",0,2,0,2,2,0,2,1,0,1
user_1595730059834,Describe,8,1,0,"Large, green upside down triangle, inside the triangle there is a small, purple, circle located in the upper left side corner. Beneath the lowest point, there is a small, long, red oval. Inside the red oval, there is a smaller purple circle located to the left of the center mark of the red oval.",0,2,0,2,2,0,2,2,0,2
user_1595748657884,Explain,1,1,1,Red is an eyecatching color.,1,0,0,0,1,0,1,0,0,0
user_1595748657884,Explain,2,1,0,it is more round and the color is not as bright so the fish might have not seen it,1,1,1,0,1,1,0,0,0,0
user_1595748657884,Explain,3,1,0,the lure was not as big as the first one,0,0,0,0,0,0,0,0,0,0
user_1595748657884,Explain,4,1,1,the shape is more elongated and the smaller shape below is more angular like the first lure,0,2,2,0,0,0,0,0,0,0
user_1595748657884,Explain,5,1,1,the lure is red and the shape below is angular,0,1,1,0,1,0,1,0,0,0
user_1595748657884,Explain,6,1,0,the part at the bottom is not angular and the blue shape is small,0,1,1,0,1,0,1,0,0,0
user_1595748657884,Explain,7,1,1,the shape of the lure is angular,0,1,1,0,0,0,0,0,0,0
user_1595748657884,Explain,8,1,0,the shape at the bottom of the lure is not angular,0,1,1,0,0,0,0,0,0,0
user_1594253764218,Describe,1,1,1,A red water droplet with a purple circle in it on top of a yellow triangle,0,2,0,2,2,0,2,1,0,1
user_1594253764218,Describe,2,1,0,A green circle on top of a blue teardrop shape,0,2,0,2,2,0,2,0,0,0
user_1594253764218,Describe,3,1,0,A yellow square diamond on top of a green circle with a red dot in it (olive),0,2,0,2,2,0,2,1,0,1
user_1594253764218,Describe,4,1,1,A blue oval on top of a yellow throwing star with a red dot in it,0,2,0,2,2,0,2,1,0,1
user_1594253764218,Describe,5,1,1,A red circle with a purple circle in it and a green square diamond with a circle in it,0,2,0,2,2,0,2,2,0,2
user_1594253764218,Describe,6,1,0,A blue throwing star on top of a red circle,0,2,0,2,2,0,2,0,0,0
user_1594253764218,Describe,7,1,1,A yellow square diamond with a purple circle in it on top of a blue square diamond,0,2,0,2,2,0,2,1,0,1
user_1594253764218,Describe,8,1,0,An upside down green triangle with a purple circle in it on top of a red oval with a purple circle in it,0,2,0,2,2,0,2,2,0,2
